"","sample","cell_type","composition","integrate"
"423","MOCC-0007-B","Endothelial cells",0.0352980955248721,"Y"
"424","MOCC-0007-B","Eosinophils",0.0029789538106542,"Y"
"425","MOCC-0007-B","Epithelial cells",0.524871861191785,"Y"
"426","MOCC-0007-B","Erythrocytes",0,"Y"
"427","MOCC-0007-B","Fibroblasts",0.155832234110127,"Y"
"428","MOCC-0007-B","GMP",0,"Y"
"429","MOCC-0007-B","Hepatocytes",0.00147761136751205,"Y"
"430","MOCC-0007-B","HSC",0.30284317552598,"Y"
"431","MOCC-0007-B","iDC",0.32939354043909,"Y"
"432","MOCC-0007-B","Keratinocytes",0.235559041049117,"Y"
"433","MOCC-0007-B","ly Endothelial cells",0.0189456872728424,"Y"
"434","MOCC-0007-B","Macrophages",0.163083570550355,"Y"
"435","MOCC-0007-B","Macrophages M1",0.11508631579955,"Y"
"436","MOCC-0007-B","Macrophages M2",0.0205130936237882,"Y"
"437","MOCC-0007-B","Mast cells",0,"Y"
"438","MOCC-0007-B","Megakaryocytes",0.00173001940565647,"Y"
"439","MOCC-0007-B","Melanocytes",0,"Y"
"440","MOCC-0007-B","Memory B-cells",0.0124725661708278,"Y"
"441","MOCC-0007-B","MEP",0.0385537421620863,"Y"
"442","MOCC-0007-B","Mesangial cells",0.0161296425705369,"Y"
"443","MOCC-0007-B","Monocytes",0.0126228197747157,"Y"
"444","MOCC-0007-B","MPP",0,"Y"
"445","MOCC-0007-B","MSC",1.28544643099702e-18,"Y"
"446","MOCC-0007-B","mv Endothelial cells",0.0283858676407423,"Y"
"447","MOCC-0007-B","Myocytes",2.05498830397628e-19,"Y"
"448","MOCC-0007-B","naive B-cells",0.00186929039800014,"Y"
"449","MOCC-0007-B","Neurons",0.00142638273715789,"Y"
"450","MOCC-0007-B","Neutrophils",2.04089079597874e-21,"Y"
"451","MOCC-0007-B","NK cells",0.0448826750254132,"Y"
"452","MOCC-0007-B","NKT",1.34122094607405e-19,"Y"
"453","MOCC-0007-B","Osteoblast",0,"Y"
"454","MOCC-0007-B","pDC",0.0601542197450711,"Y"
"455","MOCC-0007-B","Pericytes",0.171692547580178,"Y"
"456","MOCC-0007-B","Plasma cells",0.0450093357173276,"Y"
"457","MOCC-0007-B","Platelets",0,"Y"
"458","MOCC-0007-B","Preadipocytes",0.00552911737306155,"Y"
"459","MOCC-0007-B","pro B-cells",3.40490158027249e-20,"Y"
"460","MOCC-0007-B","Sebocytes",0.185618747954159,"Y"
"461","MOCC-0007-B","Skeletal muscle",3.56085705215698e-19,"Y"
"462","MOCC-0007-B","Smooth muscle",0.100901197655481,"Y"
"463","MOCC-0007-B","Tgd cells",0.0373688774613059,"Y"
"464","MOCC-0007-B","Th1 cells",0.0330858299235037,"Y"
"465","MOCC-0007-B","Th2 cells",0.392550733958673,"Y"
"466","MOCC-0007-B","Tregs",0,"Y"
"467","MOCC-0007-B","ImmuneScore",0.429624549273337,"Y"
"468","MOCC-0007-B","StromaScore",0.0955651648174998,"Y"
"469","MOCC-0007-B","MicroenvironmentScore",0.525189714090837,"Y"
"470","MOCC-0008-B","aDC",0.23132352509233,"Y"
"471","MOCC-0008-B","Adipocytes",0,"Y"
"472","MOCC-0008-B","Astrocytes",0,"Y"
"473","MOCC-0008-B","B-cells",0.0440055768059479,"Y"
"474","MOCC-0008-B","Basophils",0.0682447954297086,"Y"
"475","MOCC-0008-B","CD4+ memory T-cells",0.060020023207163,"Y"
"476","MOCC-0008-B","CD4+ naive T-cells",0,"Y"
"477","MOCC-0008-B","CD4+ T-cells",0,"Y"
"478","MOCC-0008-B","CD4+ Tcm",0,"Y"
"479","MOCC-0008-B","CD4+ Tem",0,"Y"
"480","MOCC-0008-B","CD8+ naive T-cells",0.0196470453894936,"Y"
"481","MOCC-0008-B","CD8+ T-cells",0.164804888491188,"Y"
"482","MOCC-0008-B","CD8+ Tcm",0.31448280779142,"Y"
"483","MOCC-0008-B","CD8+ Tem",0.0881673563105978,"Y"
"484","MOCC-0008-B","cDC",0.016462480195085,"Y"
"485","MOCC-0008-B","Chondrocytes",0,"Y"
"486","MOCC-0008-B","Class-switched memory B-cells",0.0262185095314703,"Y"
"487","MOCC-0008-B","CLP",0.0467850110618766,"Y"
"488","MOCC-0008-B","CMP",0,"Y"
"489","MOCC-0008-B","DC",0.0116825477787465,"Y"
"490","MOCC-0008-B","Endothelial cells",0,"Y"
"491","MOCC-0008-B","Eosinophils",8.13997601602209e-19,"Y"
"492","MOCC-0008-B","Epithelial cells",0.662495498241278,"Y"
"493","MOCC-0008-B","Erythrocytes",4.17184573999443e-20,"Y"
"494","MOCC-0008-B","Fibroblasts",4.37418536644284e-18,"Y"
"495","MOCC-0008-B","GMP",1.33318980750168e-17,"Y"
"496","MOCC-0008-B","Hepatocytes",0,"Y"
"497","MOCC-0008-B","HSC",0.0244801668517285,"Y"
"498","MOCC-0008-B","iDC",0.0407158744277215,"Y"
"499","MOCC-0008-B","Keratinocytes",0.320053024991107,"Y"
"500","MOCC-0008-B","ly Endothelial cells",2.75810195012999e-19,"Y"
"501","MOCC-0008-B","Macrophages",0.104121434180795,"Y"
"502","MOCC-0008-B","Macrophages M1",0.0750512748661744,"Y"
"503","MOCC-0008-B","Macrophages M2",0.0160246786912761,"Y"
"504","MOCC-0008-B","Mast cells",0,"Y"
"505","MOCC-0008-B","Megakaryocytes",2.68376170458483e-20,"Y"
"506","MOCC-0008-B","Melanocytes",6.29266981313213e-19,"Y"
"507","MOCC-0008-B","Memory B-cells",1.64131244953681e-20,"Y"
"508","MOCC-0008-B","MEP",0.039496051542525,"Y"
"509","MOCC-0008-B","Mesangial cells",0.0629610019421407,"Y"
"510","MOCC-0008-B","Monocytes",0.0256960289331091,"Y"
"511","MOCC-0008-B","MPP",0,"Y"
"512","MOCC-0008-B","MSC",0,"Y"
"513","MOCC-0008-B","mv Endothelial cells",4.6665387717995e-19,"Y"
"514","MOCC-0008-B","Myocytes",0.0131255078819876,"Y"
"515","MOCC-0008-B","naive B-cells",0.00714858900708045,"Y"
"516","MOCC-0008-B","Neurons",0.000530097740892611,"Y"
"517","MOCC-0008-B","Neutrophils",0,"Y"
"518","MOCC-0008-B","NK cells",0.0300340263861118,"Y"
"519","MOCC-0008-B","NKT",0,"Y"
"520","MOCC-0008-B","Osteoblast",0.000965677619739577,"Y"
"521","MOCC-0008-B","pDC",0.0933341247870978,"Y"
"522","MOCC-0008-B","Pericytes",0.00616106897917732,"Y"
"523","MOCC-0008-B","Plasma cells",0.0235811231332365,"Y"
"524","MOCC-0008-B","Platelets",0,"Y"
"525","MOCC-0008-B","Preadipocytes",1.03641782651154e-17,"Y"
"526","MOCC-0008-B","pro B-cells",0.0287461486081948,"Y"
"527","MOCC-0008-B","Sebocytes",0.217074690531754,"Y"
"528","MOCC-0008-B","Skeletal muscle",2.51163292461728e-18,"Y"
"529","MOCC-0008-B","Smooth muscle",0.092700624322245,"Y"
"530","MOCC-0008-B","Tgd cells",0.0241665641182814,"Y"
"531","MOCC-0008-B","Th1 cells",0.0793693746451079,"Y"
"532","MOCC-0008-B","Th2 cells",0.501615802832593,"Y"
"533","MOCC-0008-B","Tregs",0.0148530932886905,"Y"
"534","MOCC-0008-B","ImmuneScore",0.253563001717265,"Y"
"535","MOCC-0008-B","StromaScore",2.18709268322142e-18,"Y"
"536","MOCC-0008-B","MicroenvironmentScore",0.253563001717265,"Y"
"537","MOCC-0009-A","aDC",0.272558456658631,"Y"
"538","MOCC-0009-A","Adipocytes",0,"Y"
"539","MOCC-0009-A","Astrocytes",0.0128150633868145,"Y"
"540","MOCC-0009-A","B-cells",0.172183486661799,"Y"
"541","MOCC-0009-A","Basophils",0.14502547812313,"Y"
"542","MOCC-0009-A","CD4+ memory T-cells",0.0190590122168991,"Y"
"543","MOCC-0009-A","CD4+ naive T-cells",2.54922630755707e-18,"Y"
"544","MOCC-0009-A","CD4+ T-cells",0,"Y"
"545","MOCC-0009-A","CD4+ Tcm",0,"Y"
"546","MOCC-0009-A","CD4+ Tem",8.14655937149551e-19,"Y"
"547","MOCC-0009-A","CD8+ naive T-cells",0.00387115263917265,"Y"
"548","MOCC-0009-A","CD8+ T-cells",0.028920999381624,"Y"
"549","MOCC-0009-A","CD8+ Tcm",0.137550970645105,"Y"
"550","MOCC-0009-A","CD8+ Tem",1.03119762374137e-18,"Y"
"551","MOCC-0009-A","cDC",0.0629114407282894,"Y"
"552","MOCC-0009-A","Chondrocytes",0.0192349166295828,"Y"
"553","MOCC-0009-A","Class-switched memory B-cells",0.0719433764676035,"Y"
"554","MOCC-0009-A","CLP",0.0243154210874622,"Y"
"555","MOCC-0009-A","CMP",1.02693468979528e-18,"Y"
"556","MOCC-0009-A","DC",0.0171395781997755,"Y"
"557","MOCC-0009-A","Endothelial cells",0.026241894701216,"Y"
"558","MOCC-0009-A","Eosinophils",2.41449246541541e-18,"Y"
"559","MOCC-0009-A","Epithelial cells",0.585560952290585,"Y"
"560","MOCC-0009-A","Erythrocytes",2.04617583401801e-18,"Y"
"561","MOCC-0009-A","Fibroblasts",0.0415022026460765,"Y"
"562","MOCC-0009-A","GMP",1.45774886026282e-17,"Y"
"563","MOCC-0009-A","Hepatocytes",0.00277437862423196,"Y"
"564","MOCC-0009-A","HSC",0.24192235493303,"Y"
"565","MOCC-0009-A","iDC",0.0275103274092566,"Y"
"566","MOCC-0009-A","Keratinocytes",0.276515246660789,"Y"
"567","MOCC-0009-A","ly Endothelial cells",0.00596345412846495,"Y"
"568","MOCC-0009-A","Macrophages",0.0314381288383211,"Y"
"569","MOCC-0009-A","Macrophages M1",0.0309376129034545,"Y"
"570","MOCC-0009-A","Macrophages M2",0,"Y"
"571","MOCC-0009-A","Mast cells",0,"Y"
"572","MOCC-0009-A","Megakaryocytes",7.20755378715694e-23,"Y"
"573","MOCC-0009-A","Melanocytes",0,"Y"
"574","MOCC-0009-A","Memory B-cells",0.0318350331405497,"Y"
"575","MOCC-0009-A","MEP",0.0175658582861415,"Y"
"576","MOCC-0009-A","Mesangial cells",0.085110076662998,"Y"
"577","MOCC-0009-A","Monocytes",0,"Y"
"578","MOCC-0009-A","MPP",0,"Y"
"579","MOCC-0009-A","MSC",3.30409326891964e-18,"Y"
"580","MOCC-0009-A","mv Endothelial cells",0.0191485898623907,"Y"
"581","MOCC-0009-A","Myocytes",0,"Y"
"582","MOCC-0009-A","naive B-cells",0.00100233509610499,"Y"
"583","MOCC-0009-A","Neurons",0,"Y"
"584","MOCC-0009-A","Neutrophils",6.48693104662216e-19,"Y"
"585","MOCC-0009-A","NK cells",5.93622779004973e-18,"Y"
"586","MOCC-0009-A","NKT",4.35140800704315e-19,"Y"
"587","MOCC-0009-A","Osteoblast",0.0823691616213487,"Y"
"588","MOCC-0009-A","pDC",0.0322983497208084,"Y"
"589","MOCC-0009-A","Pericytes",0.109215773561665,"Y"
"590","MOCC-0009-A","Plasma cells",0.0771384079513532,"Y"
"591","MOCC-0009-A","Platelets",0,"Y"
"592","MOCC-0009-A","Preadipocytes",1.88541444082261e-18,"Y"
"593","MOCC-0009-A","pro B-cells",0,"Y"
"594","MOCC-0009-A","Sebocytes",0.212899265412412,"Y"
"595","MOCC-0009-A","Skeletal muscle",7.75510207404854e-19,"Y"
"596","MOCC-0009-A","Smooth muscle",0.162971853605485,"Y"
"597","MOCC-0009-A","Tgd cells",0.0165115160725499,"Y"
"598","MOCC-0009-A","Th1 cells",1.78847970398782e-18,"Y"
"599","MOCC-0009-A","Th2 cells",0.309915693323039,"Y"
"600","MOCC-0009-A","Tregs",0,"Y"
"601","MOCC-0009-A","ImmuneScore",0.16645479538768,"Y"
"602","MOCC-0009-A","StromaScore",0.0338720486736463,"Y"
"603","MOCC-0009-A","MicroenvironmentScore",0.200326844061326,"Y"
"604","MOCC-000A-B","aDC",0.0335373331767622,"Y"
"605","MOCC-000A-B","Adipocytes",5.12699033332379e-20,"Y"
"606","MOCC-000A-B","Astrocytes",4.38066278103731e-18,"Y"
"607","MOCC-000A-B","B-cells",0.0523324366858202,"Y"
"608","MOCC-000A-B","Basophils",0.0248416797082137,"Y"
"609","MOCC-000A-B","CD4+ memory T-cells",0.0116481383300133,"Y"
"610","MOCC-000A-B","CD4+ naive T-cells",2.3074567359683e-18,"Y"
"611","MOCC-000A-B","CD4+ T-cells",5.96864662206288e-18,"Y"
"612","MOCC-000A-B","CD4+ Tcm",8.93683423759926e-18,"Y"
"613","MOCC-000A-B","CD4+ Tem",1.83589412516799e-18,"Y"
"614","MOCC-000A-B","CD8+ naive T-cells",0.00186817460350191,"Y"
"615","MOCC-000A-B","CD8+ T-cells",0.033511412675942,"Y"
"616","MOCC-000A-B","CD8+ Tcm",0.0608253955814857,"Y"
"617","MOCC-000A-B","CD8+ Tem",0.00833010982139053,"Y"
"618","MOCC-000A-B","cDC",0.0394719846719405,"Y"
"619","MOCC-000A-B","Chondrocytes",1.10598926559048e-19,"Y"
"620","MOCC-000A-B","Class-switched memory B-cells",0.031726874655516,"Y"
"621","MOCC-000A-B","CLP",0.0321757571847753,"Y"
"622","MOCC-000A-B","CMP",0.00752136341491829,"Y"
"623","MOCC-000A-B","DC",0.010634102972494,"Y"
"624","MOCC-000A-B","Endothelial cells",0.00740485770146766,"Y"
"625","MOCC-000A-B","Eosinophils",0.00145401913375737,"Y"
"626","MOCC-000A-B","Epithelial cells",0.638983391084815,"Y"
"627","MOCC-000A-B","Erythrocytes",0.000912064514732692,"Y"
"628","MOCC-000A-B","Fibroblasts",2.93108660876696e-18,"Y"
"629","MOCC-000A-B","GMP",0.0221529428902819,"Y"
"630","MOCC-000A-B","Hepatocytes",3.17196610274147e-29,"Y"
"631","MOCC-000A-B","HSC",0.0813263568287365,"Y"
"632","MOCC-000A-B","iDC",0.102941846530294,"Y"
"633","MOCC-000A-B","Keratinocytes",0.283548444550415,"Y"
"634","MOCC-000A-B","ly Endothelial cells",1.66194686640914e-20,"Y"
"635","MOCC-000A-B","Macrophages",0.0144998656378901,"Y"
"636","MOCC-000A-B","Macrophages M1",0.00919402450617858,"Y"
"637","MOCC-000A-B","Macrophages M2",0.00361197293777075,"Y"
"638","MOCC-000A-B","Mast cells",0.00806202105857553,"Y"
"639","MOCC-000A-B","Megakaryocytes",0.000195762536312397,"Y"
"640","MOCC-000A-B","Melanocytes",1.56059410353169e-18,"Y"
"641","MOCC-000A-B","Memory B-cells",0,"Y"
"642","MOCC-000A-B","MEP",0.0605667623129811,"Y"
"643","MOCC-000A-B","Mesangial cells",0.0463494195854177,"Y"
"644","MOCC-000A-B","Monocytes",0,"Y"
"645","MOCC-000A-B","MPP",0,"Y"
"646","MOCC-000A-B","MSC",0,"Y"
"647","MOCC-000A-B","mv Endothelial cells",0.00520431914060882,"Y"
"648","MOCC-000A-B","Myocytes",0.000490349633745098,"Y"
"649","MOCC-000A-B","naive B-cells",0.002827060179341,"Y"
"650","MOCC-000A-B","Neurons",0,"Y"
"651","MOCC-000A-B","Neutrophils",1.0367398102759e-19,"Y"
"652","MOCC-000A-B","NK cells",0.0035101871498912,"Y"
"653","MOCC-000A-B","NKT",0,"Y"
"654","MOCC-000A-B","Osteoblast",0.0734252060060633,"Y"
"655","MOCC-000A-B","pDC",0.011878469369354,"Y"
"656","MOCC-000A-B","Pericytes",0.133486770011896,"Y"
"657","MOCC-000A-B","Plasma cells",0.0246050722631735,"Y"
"658","MOCC-000A-B","Platelets",3.47915893138641e-19,"Y"
"659","MOCC-000A-B","Preadipocytes",0,"Y"
"660","MOCC-000A-B","pro B-cells",0.00529026754405503,"Y"
"661","MOCC-000A-B","Sebocytes",0.172252091248271,"Y"
"662","MOCC-000A-B","Skeletal muscle",1.98670690723689e-18,"Y"
"663","MOCC-000A-B","Smooth muscle",0.11351921168781,"Y"
"664","MOCC-000A-B","Tgd cells",0.0334360461530766,"Y"
"665","MOCC-000A-B","Th1 cells",0.0311010149142914,"Y"
"666","MOCC-000A-B","Th2 cells",0.243568666471451,"Y"
"667","MOCC-000A-B","Tregs",0,"Y"
"668","MOCC-000A-B","ImmuneScore",0.0826693635429135,"Y"
"669","MOCC-000A-B","StromaScore",0.00370242885073383,"Y"
"670","MOCC-000A-B","MicroenvironmentScore",0.0863717923936474,"Y"
"671","MOCC-000B-B","aDC",0.0155641056604302,"N"
"672","MOCC-000B-B","Adipocytes",3.66093718180978e-19,"N"
"673","MOCC-000B-B","Astrocytes",0,"N"
"674","MOCC-000B-B","B-cells",1.19917250686871e-18,"N"
"675","MOCC-000B-B","Basophils",0.0287289419182803,"N"
"676","MOCC-000B-B","CD4+ memory T-cells",0,"N"
"677","MOCC-000B-B","CD4+ naive T-cells",0,"N"
"678","MOCC-000B-B","CD4+ T-cells",0,"N"
"679","MOCC-000B-B","CD4+ Tcm",0.0108123293028633,"N"
"680","MOCC-000B-B","CD4+ Tem",0.00470168263560735,"N"
"681","MOCC-000B-B","CD8+ naive T-cells",1.65325237611799e-20,"N"
"682","MOCC-000B-B","CD8+ T-cells",2.92036750692594e-18,"N"
"683","MOCC-000B-B","CD8+ Tcm",2.45223908683111e-19,"N"
"684","MOCC-000B-B","CD8+ Tem",0,"N"
"685","MOCC-000B-B","cDC",0.00463067116496674,"N"
"686","MOCC-000B-B","Chondrocytes",0,"N"
"687","MOCC-000B-B","Class-switched memory B-cells",0.0135273717368793,"N"
"688","MOCC-000B-B","CLP",0.022046902830617,"N"
"689","MOCC-000B-B","CMP",0,"N"
"690","MOCC-000B-B","DC",0,"N"
"691","MOCC-000B-B","Endothelial cells",0.000985976746330294,"N"
"692","MOCC-000B-B","Eosinophils",0.00321208875140218,"N"
"693","MOCC-000B-B","Epithelial cells",0.745818865319829,"N"
"694","MOCC-000B-B","Erythrocytes",0,"N"
"695","MOCC-000B-B","Fibroblasts",0,"N"
"696","MOCC-000B-B","GMP",0,"N"
"697","MOCC-000B-B","Hepatocytes",0,"N"
"698","MOCC-000B-B","HSC",0.0412530371944805,"N"
"699","MOCC-000B-B","iDC",1.25130725813317e-18,"N"
"700","MOCC-000B-B","Keratinocytes",0.37392509388036,"N"
"701","MOCC-000B-B","ly Endothelial cells",0,"N"
"702","MOCC-000B-B","Macrophages",0.00580033210069594,"N"
"703","MOCC-000B-B","Macrophages M1",0.00586110514858074,"N"
"704","MOCC-000B-B","Macrophages M2",0,"N"
"705","MOCC-000B-B","Mast cells",0.000228012412073701,"N"
"706","MOCC-000B-B","Megakaryocytes",0,"N"
"707","MOCC-000B-B","Melanocytes",0,"N"
"708","MOCC-000B-B","Memory B-cells",0,"N"
"709","MOCC-000B-B","MEP",0.0227864900494472,"N"
"710","MOCC-000B-B","Mesangial cells",0.0411934267357985,"N"
"711","MOCC-000B-B","Monocytes",1.40557809045217e-17,"N"
"712","MOCC-000B-B","MPP",0,"N"
"713","MOCC-000B-B","MSC",0.0499959566009285,"N"
"714","MOCC-000B-B","mv Endothelial cells",0.00494370230134799,"N"
"715","MOCC-000B-B","Myocytes",0.00655901330477935,"N"
"716","MOCC-000B-B","naive B-cells",1.11389715840498e-18,"N"
"717","MOCC-000B-B","Neurons",0.000704576349729307,"N"
"718","MOCC-000B-B","Neutrophils",5.66085814041558e-19,"N"
"719","MOCC-000B-B","NK cells",0,"N"
"720","MOCC-000B-B","NKT",0.0397694539389608,"N"
"721","MOCC-000B-B","Osteoblast",0.0770699479731091,"N"
"722","MOCC-000B-B","pDC",0,"N"
"723","MOCC-000B-B","Pericytes",0.0737730410828786,"N"
"724","MOCC-000B-B","Plasma cells",0.0144359552267967,"N"
"725","MOCC-000B-B","Platelets",0,"N"
"726","MOCC-000B-B","Preadipocytes",1.31253263655949e-18,"N"
"727","MOCC-000B-B","pro B-cells",0,"N"
"728","MOCC-000B-B","Sebocytes",0.191645675282767,"N"
"729","MOCC-000B-B","Skeletal muscle",9.01383506246694e-19,"N"
"730","MOCC-000B-B","Smooth muscle",0.0983758302206382,"N"
"731","MOCC-000B-B","Tgd cells",1.16600472247225e-17,"N"
"732","MOCC-000B-B","Th1 cells",0.0460664998836667,"N"
"733","MOCC-000B-B","Th2 cells",0.0452008244747401,"N"
"734","MOCC-000B-B","Tregs",8.27014333375296e-19,"N"
"735","MOCC-000B-B","ImmuneScore",0.00616028884278123,"N"
"736","MOCC-000B-B","StromaScore",0.000492988373165147,"N"
"737","MOCC-000B-B","MicroenvironmentScore",0.00665327721594637,"N"
"738","MOCC-000C-B","aDC",0.497223742357259,"Y"
"739","MOCC-000C-B","Adipocytes",0.00196549776725876,"Y"
"740","MOCC-000C-B","Astrocytes",0.0241537490441001,"Y"
"741","MOCC-000C-B","B-cells",0.250589865862361,"Y"
"742","MOCC-000C-B","Basophils",0.0998790625085831,"Y"
"743","MOCC-000C-B","CD4+ memory T-cells",0.121871942285926,"Y"
"744","MOCC-000C-B","CD4+ naive T-cells",0,"Y"
"745","MOCC-000C-B","CD4+ T-cells",1.66419106638202e-18,"Y"
"746","MOCC-000C-B","CD4+ Tcm",9.92304732635978e-18,"Y"
"747","MOCC-000C-B","CD4+ Tem",0.0285945269044456,"Y"
"748","MOCC-000C-B","CD8+ naive T-cells",0.0393836652357277,"Y"
"749","MOCC-000C-B","CD8+ T-cells",0.414788045481671,"Y"
"750","MOCC-000C-B","CD8+ Tcm",0.452842238711699,"Y"
"751","MOCC-000C-B","CD8+ Tem",0.16935193950241,"Y"
"752","MOCC-000C-B","cDC",0.310723205230136,"Y"
"753","MOCC-000C-B","Chondrocytes",0.000426530973677085,"Y"
"754","MOCC-000C-B","Class-switched memory B-cells",0.0836804783071891,"Y"
"755","MOCC-000C-B","CLP",0.0728072622312144,"Y"
"756","MOCC-000C-B","CMP",0,"Y"
"757","MOCC-000C-B","DC",0.0923608990631916,"Y"
"758","MOCC-000C-B","Endothelial cells",0.00146919752235276,"Y"
"759","MOCC-000C-B","Eosinophils",0.00449537202710797,"Y"
"760","MOCC-000C-B","Epithelial cells",0.350129237447661,"Y"
"761","MOCC-000C-B","Erythrocytes",0.00409895265996632,"Y"
"762","MOCC-000C-B","Fibroblasts",0.0550618760319612,"Y"
"763","MOCC-000C-B","GMP",0,"Y"
"764","MOCC-000C-B","Hepatocytes",0.00061378563551771,"Y"
"765","MOCC-000C-B","HSC",0.0711613111815761,"Y"
"766","MOCC-000C-B","iDC",0.460180483341402,"Y"
"767","MOCC-000C-B","Keratinocytes",0.17135647210103,"Y"
"768","MOCC-000C-B","ly Endothelial cells",0.00529037396029453,"Y"
"769","MOCC-000C-B","Macrophages",0.18430686425085,"Y"
"770","MOCC-000C-B","Macrophages M1",0.130717528265836,"Y"
"771","MOCC-000C-B","Macrophages M2",0.00959109710573706,"Y"
"772","MOCC-000C-B","Mast cells",0.00204962463032802,"Y"
"773","MOCC-000C-B","Megakaryocytes",7.72936005055667e-20,"Y"
"774","MOCC-000C-B","Melanocytes",0.00834528611781129,"Y"
"775","MOCC-000C-B","Memory B-cells",0.0957485640885281,"Y"
"776","MOCC-000C-B","MEP",0.0288763031499752,"Y"
"777","MOCC-000C-B","Mesangial cells",0.00691241417825178,"Y"
"778","MOCC-000C-B","Monocytes",0.0889447522309726,"Y"
"779","MOCC-000C-B","MPP",0,"Y"
"780","MOCC-000C-B","MSC",5.21341864351548e-19,"Y"
"781","MOCC-000C-B","mv Endothelial cells",0.000810555411571035,"Y"
"782","MOCC-000C-B","Myocytes",0.0114011309111263,"Y"
"783","MOCC-000C-B","naive B-cells",0.0354625107488988,"Y"
"784","MOCC-000C-B","Neurons",0.00288383207236086,"Y"
"785","MOCC-000C-B","Neutrophils",0.00922905311147889,"Y"
"786","MOCC-000C-B","NK cells",0.103445978968848,"Y"
"787","MOCC-000C-B","NKT",0.0152155225118785,"Y"
"788","MOCC-000C-B","Osteoblast",1.15738153014722e-18,"Y"
"789","MOCC-000C-B","pDC",0.14993803280894,"Y"
"790","MOCC-000C-B","Pericytes",0.0483569933381826,"Y"
"791","MOCC-000C-B","Plasma cells",0.0786566074308349,"Y"
"792","MOCC-000C-B","Platelets",1.4845290767849e-19,"Y"
"793","MOCC-000C-B","Preadipocytes",0,"Y"
"794","MOCC-000C-B","pro B-cells",0.0450765132228456,"Y"
"795","MOCC-000C-B","Sebocytes",0.107067058668915,"Y"
"796","MOCC-000C-B","Skeletal muscle",0.00658288669409163,"Y"
"797","MOCC-000C-B","Smooth muscle",0.0735734158429514,"Y"
"798","MOCC-000C-B","Tgd cells",0.021375365854646,"Y"
"799","MOCC-000C-B","Th1 cells",0.0223052804390555,"Y"
"800","MOCC-000C-B","Th2 cells",0.64467551390844,"Y"
"801","MOCC-000C-B","Tregs",0.114043595626375,"Y"
"802","MOCC-000C-B","ImmuneScore",0.766806970417873,"Y"
"803","MOCC-000C-B","StromaScore",0.0292482856607864,"Y"
"804","MOCC-000C-B","MicroenvironmentScore",0.796055256078659,"Y"
"805","MOCC-000D-B","aDC",0.350814491542519,"Y"
"806","MOCC-000D-B","Adipocytes",0,"Y"
"807","MOCC-000D-B","Astrocytes",0.143884744004192,"Y"
"808","MOCC-000D-B","B-cells",0.0608610962544619,"Y"
"809","MOCC-000D-B","Basophils",0.0137644869611406,"Y"
"810","MOCC-000D-B","CD4+ memory T-cells",0.0402458345172689,"Y"
"811","MOCC-000D-B","CD4+ naive T-cells",0.00979976622002981,"Y"
"812","MOCC-000D-B","CD4+ T-cells",7.50544739905679e-19,"Y"
"813","MOCC-000D-B","CD4+ Tcm",0,"Y"
"814","MOCC-000D-B","CD4+ Tem",0.0279343806525305,"Y"
"815","MOCC-000D-B","CD8+ naive T-cells",1.42539180271274e-20,"Y"
"816","MOCC-000D-B","CD8+ T-cells",0.0698103150462947,"Y"
"817","MOCC-000D-B","CD8+ Tcm",0.113518387777079,"Y"
"818","MOCC-000D-B","CD8+ Tem",0.0210512215074394,"Y"
"819","MOCC-000D-B","cDC",0.105178791896935,"Y"
"820","MOCC-000D-B","Chondrocytes",0.0719556425394249,"Y"
"821","MOCC-000D-B","Class-switched memory B-cells",0.0366581278055858,"Y"
"822","MOCC-000D-B","CLP",0.0174588271721317,"Y"
"823","MOCC-000D-B","CMP",1.66448879455822e-19,"Y"
"824","MOCC-000D-B","DC",0.0623743458851315,"Y"
"825","MOCC-000D-B","Endothelial cells",0.0171587863746741,"Y"
"826","MOCC-000D-B","Eosinophils",0,"Y"
"827","MOCC-000D-B","Epithelial cells",0.609441420834443,"Y"
"828","MOCC-000D-B","Erythrocytes",0.000631192538761489,"Y"
"829","MOCC-000D-B","Fibroblasts",0.110889558948791,"Y"
"830","MOCC-000D-B","GMP",0.0129437181312248,"Y"
"831","MOCC-000D-B","Hepatocytes",0.000223593042212305,"Y"
"832","MOCC-000D-B","HSC",0.125606375315568,"Y"
"833","MOCC-000D-B","iDC",0.337420167569607,"Y"
"834","MOCC-000D-B","Keratinocytes",0.29915792148427,"Y"
"835","MOCC-000D-B","ly Endothelial cells",0.00101990230982558,"Y"
"836","MOCC-000D-B","Macrophages",0.0240641869942994,"Y"
"837","MOCC-000D-B","Macrophages M1",0.0197565522838042,"Y"
"838","MOCC-000D-B","Macrophages M2",0,"Y"
"839","MOCC-000D-B","Mast cells",0.00188045647486056,"Y"
"840","MOCC-000D-B","Megakaryocytes",0.00264915176176798,"Y"
"841","MOCC-000D-B","Melanocytes",3.94897333374204e-19,"Y"
"842","MOCC-000D-B","Memory B-cells",0,"Y"
"843","MOCC-000D-B","MEP",0.00834541794925972,"Y"
"844","MOCC-000D-B","Mesangial cells",0.0763639087839889,"Y"
