"","geneset","symbol"
"442","HALLMARK_CHOLESTEROL_HOMEOSTASIS","PLSCR1"
"443","HALLMARK_CHOLESTEROL_HOMEOSTASIS","CLU"
"444","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ERRFI1"
"445","HALLMARK_CHOLESTEROL_HOMEOSTASIS","TRIB3"
"446","HALLMARK_CHOLESTEROL_HOMEOSTASIS","CXCL16"
"447","HALLMARK_CHOLESTEROL_HOMEOSTASIS","TNFRSF12A"
"448","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ACTG1"
"449","HALLMARK_CHOLESTEROL_HOMEOSTASIS","JAG1"
"450","HALLMARK_CHOLESTEROL_HOMEOSTASIS","LGMN"
"451","HALLMARK_CHOLESTEROL_HOMEOSTASIS","FBXO6"
"452","HALLMARK_CHOLESTEROL_HOMEOSTASIS","GPX8"
"453","HALLMARK_CHOLESTEROL_HOMEOSTASIS","PNRC1"
"454","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ANTXR2"
"455","HALLMARK_CHOLESTEROL_HOMEOSTASIS","MAL2"
"456","HALLMARK_CHOLESTEROL_HOMEOSTASIS","CD9"
"457","HALLMARK_CHOLESTEROL_HOMEOSTASIS","PPARG"
"458","HALLMARK_CHOLESTEROL_HOMEOSTASIS","GLDC"
"459","HALLMARK_CHOLESTEROL_HOMEOSTASIS","STX5"
"460","HALLMARK_CHOLESTEROL_HOMEOSTASIS","STARD4"
"461","HALLMARK_CHOLESTEROL_HOMEOSTASIS","CTNNB1"
"462","HALLMARK_CHOLESTEROL_HOMEOSTASIS","TMEM97"
"463","HALLMARK_CHOLESTEROL_HOMEOSTASIS","NIBAN1"
"464","HALLMARK_CHOLESTEROL_HOMEOSTASIS","PDK3"
"465","HALLMARK_CHOLESTEROL_HOMEOSTASIS","PLAUR"
"466","HALLMARK_CHOLESTEROL_HOMEOSTASIS","SEMA3B"
"467","HALLMARK_CHOLESTEROL_HOMEOSTASIS","GNAI1"
"468","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ABCA2"
"469","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ATXN2"
"470","HALLMARK_CHOLESTEROL_HOMEOSTASIS","NFIL3"
"471","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ALCAM"
"472","HALLMARK_CHOLESTEROL_HOMEOSTASIS","FABP5"
"473","HALLMARK_CHOLESTEROL_HOMEOSTASIS","S100A11"
"474","HALLMARK_CHOLESTEROL_HOMEOSTASIS","CPEB2"
"475","HALLMARK_MITOTIC_SPINDLE","ARHGEF2"
"476","HALLMARK_MITOTIC_SPINDLE","CLASP1"
"477","HALLMARK_MITOTIC_SPINDLE","KIF11"
"478","HALLMARK_MITOTIC_SPINDLE","KIF23"
"479","HALLMARK_MITOTIC_SPINDLE","ALS2"
"480","HALLMARK_MITOTIC_SPINDLE","ARF6"
"481","HALLMARK_MITOTIC_SPINDLE","MYO9B"
"482","HALLMARK_MITOTIC_SPINDLE","MYH9"
"483","HALLMARK_MITOTIC_SPINDLE","TUBGCP3"
"484","HALLMARK_MITOTIC_SPINDLE","CKAP5"
"485","HALLMARK_MITOTIC_SPINDLE","RACGAP1"
"486","HALLMARK_MITOTIC_SPINDLE","PREX1"
"487","HALLMARK_MITOTIC_SPINDLE","ARHGEF3"
"488","HALLMARK_MITOTIC_SPINDLE","NUMA1"
"489","HALLMARK_MITOTIC_SPINDLE","SPTBN1"
"490","HALLMARK_MITOTIC_SPINDLE","KIF2C"
"491","HALLMARK_MITOTIC_SPINDLE","KIF5B"
"492","HALLMARK_MITOTIC_SPINDLE","TTK"
"493","HALLMARK_MITOTIC_SPINDLE","APC"
"494","HALLMARK_MITOTIC_SPINDLE","CEP250"
"495","HALLMARK_MITOTIC_SPINDLE","PAFAH1B1"
"496","HALLMARK_MITOTIC_SPINDLE","CDC42EP2"
"497","HALLMARK_MITOTIC_SPINDLE","KIF3B"
"498","HALLMARK_MITOTIC_SPINDLE","CCDC88A"
"499","HALLMARK_MITOTIC_SPINDLE","KIF15"
"500","HALLMARK_MITOTIC_SPINDLE","BIRC5"
"501","HALLMARK_MITOTIC_SPINDLE","CNTROB"
"502","HALLMARK_MITOTIC_SPINDLE","NF1"
"503","HALLMARK_MITOTIC_SPINDLE","TSC1"
"504","HALLMARK_MITOTIC_SPINDLE","CDC27"
"505","HALLMARK_MITOTIC_SPINDLE","CNTRL"
"506","HALLMARK_MITOTIC_SPINDLE","TUBGCP5"
"507","HALLMARK_MITOTIC_SPINDLE","KIF4A"
"508","HALLMARK_MITOTIC_SPINDLE","MAPRE1"
"509","HALLMARK_MITOTIC_SPINDLE","FGD6"
"510","HALLMARK_MITOTIC_SPINDLE","BRCA2"
"511","HALLMARK_MITOTIC_SPINDLE","PLK1"
"512","HALLMARK_MITOTIC_SPINDLE","RASA1"
"513","HALLMARK_MITOTIC_SPINDLE","NEK2"
"514","HALLMARK_MITOTIC_SPINDLE","WASF1"
"515","HALLMARK_MITOTIC_SPINDLE","TOP2A"
"516","HALLMARK_MITOTIC_SPINDLE","TRIO"
"517","HALLMARK_MITOTIC_SPINDLE","ARHGEF11"
"518","HALLMARK_MITOTIC_SPINDLE","KATNB1"
"519","HALLMARK_MITOTIC_SPINDLE","PRC1"
"520","HALLMARK_MITOTIC_SPINDLE","ANLN"
"521","HALLMARK_MITOTIC_SPINDLE","CDK5RAP2"
"522","HALLMARK_MITOTIC_SPINDLE","SMC3"
"523","HALLMARK_MITOTIC_SPINDLE","TUBGCP2"
"524","HALLMARK_MITOTIC_SPINDLE","ESPL1"
"525","HALLMARK_MITOTIC_SPINDLE","MAP1S"
"526","HALLMARK_MITOTIC_SPINDLE","ARHGAP27"
"527","HALLMARK_MITOTIC_SPINDLE","DOCK4"
"528","HALLMARK_MITOTIC_SPINDLE","SAC3D1"
"529","HALLMARK_MITOTIC_SPINDLE","INCENP"
"530","HALLMARK_MITOTIC_SPINDLE","ARHGAP5"
"531","HALLMARK_MITOTIC_SPINDLE","GSN"
"532","HALLMARK_MITOTIC_SPINDLE","NET1"
"533","HALLMARK_MITOTIC_SPINDLE","LRPPRC"
"534","HALLMARK_MITOTIC_SPINDLE","RABGAP1"
"535","HALLMARK_MITOTIC_SPINDLE","FLNB"
"536","HALLMARK_MITOTIC_SPINDLE","ARAP3"
"537","HALLMARK_MITOTIC_SPINDLE","FGD4"
"538","HALLMARK_MITOTIC_SPINDLE","ABR"
"539","HALLMARK_MITOTIC_SPINDLE","CENPJ"
"540","HALLMARK_MITOTIC_SPINDLE","NCK1"
"541","HALLMARK_MITOTIC_SPINDLE","CENPF"
"542","HALLMARK_MITOTIC_SPINDLE","KIF20B"
"543","HALLMARK_MITOTIC_SPINDLE","WASF2"
"544","HALLMARK_MITOTIC_SPINDLE","MYH10"
"545","HALLMARK_MITOTIC_SPINDLE","CENPE"
"546","HALLMARK_MITOTIC_SPINDLE","CYTH2"
"547","HALLMARK_MITOTIC_SPINDLE","MID1"
"548","HALLMARK_MITOTIC_SPINDLE","KLC1"
"549","HALLMARK_MITOTIC_SPINDLE","MARK4"
"550","HALLMARK_MITOTIC_SPINDLE","ARL8A"
"551","HALLMARK_MITOTIC_SPINDLE","CEP57"
"552","HALLMARK_MITOTIC_SPINDLE","UXT"
"553","HALLMARK_MITOTIC_SPINDLE","ARHGAP4"
"554","HALLMARK_MITOTIC_SPINDLE","CDC42EP4"
"555","HALLMARK_MITOTIC_SPINDLE","SASS6"
"556","HALLMARK_MITOTIC_SPINDLE","LATS1"
"557","HALLMARK_MITOTIC_SPINDLE","OPHN1"
"558","HALLMARK_MITOTIC_SPINDLE","WASL"
"559","HALLMARK_MITOTIC_SPINDLE","MAP3K11"
"560","HALLMARK_MITOTIC_SPINDLE","SOS1"
"561","HALLMARK_MITOTIC_SPINDLE","ABL1"
"562","HALLMARK_MITOTIC_SPINDLE","TIAM1"
"563","HALLMARK_MITOTIC_SPINDLE","KIF1B"
"564","HALLMARK_MITOTIC_SPINDLE","ITSN1"
"565","HALLMARK_MITOTIC_SPINDLE","SHROOM1"
"566","HALLMARK_MITOTIC_SPINDLE","NCK2"
"567","HALLMARK_MITOTIC_SPINDLE","DLGAP5"
"568","HALLMARK_MITOTIC_SPINDLE","BCR"
"569","HALLMARK_MITOTIC_SPINDLE","RANBP9"
"570","HALLMARK_MITOTIC_SPINDLE","EPB41L2"
"571","HALLMARK_MITOTIC_SPINDLE","SEPTIN9"
"572","HALLMARK_MITOTIC_SPINDLE","KATNA1"
"573","HALLMARK_MITOTIC_SPINDLE","TUBD1"
"574","HALLMARK_MITOTIC_SPINDLE","TPX2"
"575","HALLMARK_MITOTIC_SPINDLE","KIF3C"
"576","HALLMARK_MITOTIC_SPINDLE","SHROOM2"
"577","HALLMARK_MITOTIC_SPINDLE","TUBGCP6"
"578","HALLMARK_MITOTIC_SPINDLE","SPTAN1"
"579","HALLMARK_MITOTIC_SPINDLE","PALLD"
"580","HALLMARK_MITOTIC_SPINDLE","ARFIP2"
"581","HALLMARK_MITOTIC_SPINDLE","KNTC1"
"582","HALLMARK_MITOTIC_SPINDLE","HOOK3"
"583","HALLMARK_MITOTIC_SPINDLE","SUN2"
"584","HALLMARK_MITOTIC_SPINDLE","MID1IP1"
"585","HALLMARK_MITOTIC_SPINDLE","DLG1"
"586","HALLMARK_MITOTIC_SPINDLE","FLNA"
"587","HALLMARK_MITOTIC_SPINDLE","ARHGAP10"
"588","HALLMARK_MITOTIC_SPINDLE","CDC42BPA"
"589","HALLMARK_MITOTIC_SPINDLE","ARHGEF12"
"590","HALLMARK_MITOTIC_SPINDLE","MARCKS"
"591","HALLMARK_MITOTIC_SPINDLE","NIN"
"592","HALLMARK_MITOTIC_SPINDLE","PCM1"
"593","HALLMARK_MITOTIC_SPINDLE","RALBP1"
"594","HALLMARK_MITOTIC_SPINDLE","EZR"
"595","HALLMARK_MITOTIC_SPINDLE","SSH2"
"596","HALLMARK_MITOTIC_SPINDLE","CDK1"
"597","HALLMARK_MITOTIC_SPINDLE","RAB3GAP1"
"598","HALLMARK_MITOTIC_SPINDLE","FARP1"
"599","HALLMARK_MITOTIC_SPINDLE","SYNPO"
"600","HALLMARK_MITOTIC_SPINDLE","RHOF"
"601","HALLMARK_MITOTIC_SPINDLE","ECT2"
"602","HALLMARK_MITOTIC_SPINDLE","EPB41"
"603","HALLMARK_MITOTIC_SPINDLE","RAPGEF6"
"604","HALLMARK_MITOTIC_SPINDLE","KIF22"
"605","HALLMARK_MITOTIC_SPINDLE","PCGF5"
"606","HALLMARK_MITOTIC_SPINDLE","STAU1"
"607","HALLMARK_MITOTIC_SPINDLE","ARHGDIA"
"608","HALLMARK_MITOTIC_SPINDLE","AURKA"
"609","HALLMARK_MITOTIC_SPINDLE","FBXO5"
"610","HALLMARK_MITOTIC_SPINDLE","NUSAP1"
"611","HALLMARK_MITOTIC_SPINDLE","PXN"
"612","HALLMARK_MITOTIC_SPINDLE","BCAR1"
"613","HALLMARK_MITOTIC_SPINDLE","CD2AP"
"614","HALLMARK_MITOTIC_SPINDLE","AKAP13"
"615","HALLMARK_MITOTIC_SPINDLE","HDAC6"
"616","HALLMARK_MITOTIC_SPINDLE","CEP131"
"617","HALLMARK_MITOTIC_SPINDLE","LLGL1"
"618","HALLMARK_MITOTIC_SPINDLE","ATG4B"
"619","HALLMARK_MITOTIC_SPINDLE","PCNT"
"620","HALLMARK_MITOTIC_SPINDLE","ALMS1"
"621","HALLMARK_MITOTIC_SPINDLE","KPTN"
"622","HALLMARK_MITOTIC_SPINDLE","DST"
"623","HALLMARK_MITOTIC_SPINDLE","KIFAP3"
"624","HALLMARK_MITOTIC_SPINDLE","PPP4R2"
"625","HALLMARK_MITOTIC_SPINDLE","ARHGAP29"
"626","HALLMARK_MITOTIC_SPINDLE","RASAL2"
"627","HALLMARK_MITOTIC_SPINDLE","CCNB2"
"628","HALLMARK_MITOTIC_SPINDLE","PIF1"
"629","HALLMARK_MITOTIC_SPINDLE","RASA2"
"630","HALLMARK_MITOTIC_SPINDLE","NEDD9"
"631","HALLMARK_MITOTIC_SPINDLE","SMC1A"
"632","HALLMARK_MITOTIC_SPINDLE","ACTN4"
"633","HALLMARK_MITOTIC_SPINDLE","PKD2"
"634","HALLMARK_MITOTIC_SPINDLE","CLIP2"
"635","HALLMARK_MITOTIC_SPINDLE","CDC42"
"636","HALLMARK_MITOTIC_SPINDLE","NDC80"
"637","HALLMARK_MITOTIC_SPINDLE","TLK1"
"638","HALLMARK_MITOTIC_SPINDLE","TAOK2"
"639","HALLMARK_MITOTIC_SPINDLE","TBCD"
"640","HALLMARK_MITOTIC_SPINDLE","CAPZB"
"641","HALLMARK_MITOTIC_SPINDLE","DOCK2"
"642","HALLMARK_MITOTIC_SPINDLE","CTTN"
"643","HALLMARK_MITOTIC_SPINDLE","SMC4"
"644","HALLMARK_MITOTIC_SPINDLE","ARFGEF1"
"645","HALLMARK_MITOTIC_SPINDLE","TUBA4A"
"646","HALLMARK_MITOTIC_SPINDLE","LMNB1"
"647","HALLMARK_MITOTIC_SPINDLE","ABI1"
"648","HALLMARK_MITOTIC_SPINDLE","ROCK1"
"649","HALLMARK_MITOTIC_SPINDLE","CEP192"
"650","HALLMARK_MITOTIC_SPINDLE","BUB1"
"651","HALLMARK_MITOTIC_SPINDLE","GEMIN4"
"652","HALLMARK_MITOTIC_SPINDLE","PLEKHG2"
"653","HALLMARK_MITOTIC_SPINDLE","RICTOR"
"654","HALLMARK_MITOTIC_SPINDLE","BCL2L11"
"655","HALLMARK_MITOTIC_SPINDLE","DYNC1H1"
"656","HALLMARK_MITOTIC_SPINDLE","FSCN1"
"657","HALLMARK_MITOTIC_SPINDLE","ARHGEF7"
"658","HALLMARK_MITOTIC_SPINDLE","DYNLL2"
"659","HALLMARK_MITOTIC_SPINDLE","MYO1E"
"660","HALLMARK_MITOTIC_SPINDLE","BIN1"
"661","HALLMARK_MITOTIC_SPINDLE","NOTCH2"
"662","HALLMARK_MITOTIC_SPINDLE","RFC1"
"663","HALLMARK_MITOTIC_SPINDLE","PDLIM5"
"664","HALLMARK_MITOTIC_SPINDLE","RHOT2"
"665","HALLMARK_MITOTIC_SPINDLE","SORBS2"
"666","HALLMARK_MITOTIC_SPINDLE","CDC42EP1"
"667","HALLMARK_MITOTIC_SPINDLE","VCL"
"668","HALLMARK_MITOTIC_SPINDLE","CLIP1"
"669","HALLMARK_MITOTIC_SPINDLE","STK38L"
"670","HALLMARK_MITOTIC_SPINDLE","YWHAE"
"671","HALLMARK_MITOTIC_SPINDLE","RAPGEF5"
"672","HALLMARK_MITOTIC_SPINDLE","CEP72"
"673","HALLMARK_MITOTIC_SPINDLE","CSNK1D"
"674","HALLMARK_WNT_BETA_CATENIN_SIGNALING","MYC"
"675","HALLMARK_WNT_BETA_CATENIN_SIGNALING","CTNNB1"
"676","HALLMARK_WNT_BETA_CATENIN_SIGNALING","JAG2"
"677","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NOTCH1"
"678","HALLMARK_WNT_BETA_CATENIN_SIGNALING","DLL1"
"679","HALLMARK_WNT_BETA_CATENIN_SIGNALING","AXIN2"
"680","HALLMARK_WNT_BETA_CATENIN_SIGNALING","PSEN2"
"681","HALLMARK_WNT_BETA_CATENIN_SIGNALING","FZD1"
"682","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NOTCH4"
"683","HALLMARK_WNT_BETA_CATENIN_SIGNALING","LEF1"
"684","HALLMARK_WNT_BETA_CATENIN_SIGNALING","AXIN1"
"685","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NKD1"
"686","HALLMARK_WNT_BETA_CATENIN_SIGNALING","WNT5B"
"687","HALLMARK_WNT_BETA_CATENIN_SIGNALING","CUL1"
"688","HALLMARK_WNT_BETA_CATENIN_SIGNALING","JAG1"
"689","HALLMARK_WNT_BETA_CATENIN_SIGNALING","MAML1"
"690","HALLMARK_WNT_BETA_CATENIN_SIGNALING","KAT2A"
"691","HALLMARK_WNT_BETA_CATENIN_SIGNALING","GNAI1"
"692","HALLMARK_WNT_BETA_CATENIN_SIGNALING","WNT6"
"693","HALLMARK_WNT_BETA_CATENIN_SIGNALING","PTCH1"
"694","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NCOR2"
"695","HALLMARK_WNT_BETA_CATENIN_SIGNALING","DKK4"
"696","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HDAC2"
"697","HALLMARK_WNT_BETA_CATENIN_SIGNALING","DKK1"
"698","HALLMARK_WNT_BETA_CATENIN_SIGNALING","TCF7"
"699","HALLMARK_WNT_BETA_CATENIN_SIGNALING","WNT1"
"700","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NUMB"
"701","HALLMARK_WNT_BETA_CATENIN_SIGNALING","ADAM17"
"702","HALLMARK_WNT_BETA_CATENIN_SIGNALING","DVL2"
"703","HALLMARK_WNT_BETA_CATENIN_SIGNALING","PPARD"
"704","HALLMARK_WNT_BETA_CATENIN_SIGNALING","NCSTN"
"705","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HDAC5"
"706","HALLMARK_WNT_BETA_CATENIN_SIGNALING","CCND2"
"707","HALLMARK_WNT_BETA_CATENIN_SIGNALING","FRAT1"
"708","HALLMARK_WNT_BETA_CATENIN_SIGNALING","CSNK1E"
"709","HALLMARK_WNT_BETA_CATENIN_SIGNALING","RBPJ"
"710","HALLMARK_WNT_BETA_CATENIN_SIGNALING","FZD8"
"711","HALLMARK_WNT_BETA_CATENIN_SIGNALING","TP53"
"712","HALLMARK_WNT_BETA_CATENIN_SIGNALING","SKP2"
"713","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HEY2"
"714","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HEY1"
"715","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HDAC11"
"716","HALLMARK_TGF_BETA_SIGNALING","TGFBR1"
"717","HALLMARK_TGF_BETA_SIGNALING","SMAD7"
"718","HALLMARK_TGF_BETA_SIGNALING","TGFB1"
"719","HALLMARK_TGF_BETA_SIGNALING","SMURF2"
"720","HALLMARK_TGF_BETA_SIGNALING","SMURF1"
"721","HALLMARK_TGF_BETA_SIGNALING","BMPR2"
"722","HALLMARK_TGF_BETA_SIGNALING","SKIL"
"723","HALLMARK_TGF_BETA_SIGNALING","SKI"
"724","HALLMARK_TGF_BETA_SIGNALING","ACVR1"
"725","HALLMARK_TGF_BETA_SIGNALING","PMEPA1"
"726","HALLMARK_TGF_BETA_SIGNALING","NCOR2"
"727","HALLMARK_TGF_BETA_SIGNALING","SERPINE1"
"728","HALLMARK_TGF_BETA_SIGNALING","JUNB"
"729","HALLMARK_TGF_BETA_SIGNALING","SMAD1"
"730","HALLMARK_TGF_BETA_SIGNALING","SMAD6"
"731","HALLMARK_TGF_BETA_SIGNALING","PPP1R15A"
"732","HALLMARK_TGF_BETA_SIGNALING","TGIF1"
"733","HALLMARK_TGF_BETA_SIGNALING","FURIN"
"734","HALLMARK_TGF_BETA_SIGNALING","SMAD3"
"735","HALLMARK_TGF_BETA_SIGNALING","FKBP1A"
"736","HALLMARK_TGF_BETA_SIGNALING","MAP3K7"
"737","HALLMARK_TGF_BETA_SIGNALING","BMPR1A"
"738","HALLMARK_TGF_BETA_SIGNALING","CTNNB1"
"739","HALLMARK_TGF_BETA_SIGNALING","HIPK2"
"740","HALLMARK_TGF_BETA_SIGNALING","KLF10"
"741","HALLMARK_TGF_BETA_SIGNALING","BMP2"
"742","HALLMARK_TGF_BETA_SIGNALING","ENG"
"743","HALLMARK_TGF_BETA_SIGNALING","APC"
"744","HALLMARK_TGF_BETA_SIGNALING","PPM1A"
"745","HALLMARK_TGF_BETA_SIGNALING","XIAP"
"746","HALLMARK_TGF_BETA_SIGNALING","CDH1"
"747","HALLMARK_TGF_BETA_SIGNALING","ID1"
"748","HALLMARK_TGF_BETA_SIGNALING","LEFTY2"
"749","HALLMARK_TGF_BETA_SIGNALING","CDKN1C"
"750","HALLMARK_TGF_BETA_SIGNALING","TRIM33"
"751","HALLMARK_TGF_BETA_SIGNALING","RAB31"
"752","HALLMARK_TGF_BETA_SIGNALING","TJP1"
"753","HALLMARK_TGF_BETA_SIGNALING","SLC20A1"
"754","HALLMARK_TGF_BETA_SIGNALING","CDK9"
"755","HALLMARK_TGF_BETA_SIGNALING","ID3"
"756","HALLMARK_TGF_BETA_SIGNALING","NOG"
"757","HALLMARK_TGF_BETA_SIGNALING","ARID4B"
"758","HALLMARK_TGF_BETA_SIGNALING","IFNGR2"
"759","HALLMARK_TGF_BETA_SIGNALING","ID2"
"760","HALLMARK_TGF_BETA_SIGNALING","PPP1CA"
"761","HALLMARK_TGF_BETA_SIGNALING","SPTBN1"
"762","HALLMARK_TGF_BETA_SIGNALING","WWTR1"
"763","HALLMARK_TGF_BETA_SIGNALING","BCAR3"
"764","HALLMARK_TGF_BETA_SIGNALING","THBS1"
"765","HALLMARK_TGF_BETA_SIGNALING","FNTA"
"766","HALLMARK_TGF_BETA_SIGNALING","HDAC1"
"767","HALLMARK_TGF_BETA_SIGNALING","UBE2D3"
"768","HALLMARK_TGF_BETA_SIGNALING","LTBP2"
"769","HALLMARK_TGF_BETA_SIGNALING","RHOA"
"770","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL4R"
"771","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL6ST"
"772","HALLMARK_IL6_JAK_STAT3_SIGNALING","STAT1"
"773","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL1R1"
"774","HALLMARK_IL6_JAK_STAT3_SIGNALING","CSF2RB"
"775","HALLMARK_IL6_JAK_STAT3_SIGNALING","SOCS3"
"776","HALLMARK_IL6_JAK_STAT3_SIGNALING","STAT3"
"777","HALLMARK_IL6_JAK_STAT3_SIGNALING","OSMR"
"778","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL2RG"
"779","HALLMARK_IL6_JAK_STAT3_SIGNALING","IFNGR1"
"780","HALLMARK_IL6_JAK_STAT3_SIGNALING","TYK2"
"781","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL13RA1"
"782","HALLMARK_IL6_JAK_STAT3_SIGNALING","TLR2"
"783","HALLMARK_IL6_JAK_STAT3_SIGNALING","IFNGR2"
"784","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL10RB"
"785","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL6"
"786","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL1R2"
"787","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL3RA"
"788","HALLMARK_IL6_JAK_STAT3_SIGNALING","IFNAR1"
"789","HALLMARK_IL6_JAK_STAT3_SIGNALING","TNFRSF1A"
"790","HALLMARK_IL6_JAK_STAT3_SIGNALING","MYD88"
"791","HALLMARK_IL6_JAK_STAT3_SIGNALING","ACVR1B"
"792","HALLMARK_IL6_JAK_STAT3_SIGNALING","CSF3R"
"793","HALLMARK_IL6_JAK_STAT3_SIGNALING","ITGB3"
"794","HALLMARK_IL6_JAK_STAT3_SIGNALING","REG1A"
"795","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL1"
"796","HALLMARK_IL6_JAK_STAT3_SIGNALING","A2M"
"797","HALLMARK_IL6_JAK_STAT3_SIGNALING","CSF2RA"
"798","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL15RA"
"799","HALLMARK_IL6_JAK_STAT3_SIGNALING","IRF9"
"800","HALLMARK_IL6_JAK_STAT3_SIGNALING","PDGFC"
"801","HALLMARK_IL6_JAK_STAT3_SIGNALING","HAX1"
"802","HALLMARK_IL6_JAK_STAT3_SIGNALING","BAK1"
"803","HALLMARK_IL6_JAK_STAT3_SIGNALING","EBI3"
"804","HALLMARK_IL6_JAK_STAT3_SIGNALING","INHBE"
"805","HALLMARK_IL6_JAK_STAT3_SIGNALING","CRLF2"
"806","HALLMARK_IL6_JAK_STAT3_SIGNALING","TNFRSF1B"
"807","HALLMARK_IL6_JAK_STAT3_SIGNALING","CD14"
"808","HALLMARK_IL6_JAK_STAT3_SIGNALING","PTPN1"
"809","HALLMARK_IL6_JAK_STAT3_SIGNALING","PTPN2"
"810","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL1B"
"811","HALLMARK_IL6_JAK_STAT3_SIGNALING","CSF1"
"812","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL18R1"
"813","HALLMARK_IL6_JAK_STAT3_SIGNALING","TNF"
"814","HALLMARK_IL6_JAK_STAT3_SIGNALING","PF4"
"815","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL13"
"816","HALLMARK_IL6_JAK_STAT3_SIGNALING","LTBR"
"817","HALLMARK_IL6_JAK_STAT3_SIGNALING","FAS"
"818","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL17RA"
"819","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL10"
"820","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL9R"
"821","HALLMARK_IL6_JAK_STAT3_SIGNALING","STAM2"
"822","HALLMARK_IL6_JAK_STAT3_SIGNALING","TNFRSF12A"
"823","HALLMARK_IL6_JAK_STAT3_SIGNALING","STAT2"
"824","HALLMARK_IL6_JAK_STAT3_SIGNALING","HMOX1"
"825","HALLMARK_IL6_JAK_STAT3_SIGNALING","LEPR"
"826","HALLMARK_IL6_JAK_STAT3_SIGNALING","CBL"
"827","HALLMARK_IL6_JAK_STAT3_SIGNALING","CD9"
"828","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL3"
"829","HALLMARK_IL6_JAK_STAT3_SIGNALING","TGFB1"
"830","HALLMARK_IL6_JAK_STAT3_SIGNALING","MAP3K8"
"831","HALLMARK_IL6_JAK_STAT3_SIGNALING","ITGA4"
"832","HALLMARK_IL6_JAK_STAT3_SIGNALING","CD38"
"833","HALLMARK_IL6_JAK_STAT3_SIGNALING","JUN"
"834","HALLMARK_IL6_JAK_STAT3_SIGNALING","SOCS1"
"835","HALLMARK_IL6_JAK_STAT3_SIGNALING","ACVRL1"
"836","HALLMARK_IL6_JAK_STAT3_SIGNALING","PIM1"
"837","HALLMARK_IL6_JAK_STAT3_SIGNALING","TNFRSF21"
"838","HALLMARK_IL6_JAK_STAT3_SIGNALING","PIK3R5"
"839","HALLMARK_IL6_JAK_STAT3_SIGNALING","GRB2"
"840","HALLMARK_IL6_JAK_STAT3_SIGNALING","IRF1"
"841","HALLMARK_IL6_JAK_STAT3_SIGNALING","DNTT"
"842","HALLMARK_IL6_JAK_STAT3_SIGNALING","CSF2"
"843","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL2RA"
"844","HALLMARK_IL6_JAK_STAT3_SIGNALING","PTPN11"
"845","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL12RB1"
"846","HALLMARK_IL6_JAK_STAT3_SIGNALING","CCR1"
"847","HALLMARK_IL6_JAK_STAT3_SIGNALING","CNTFR"
"848","HALLMARK_IL6_JAK_STAT3_SIGNALING","PLA2G2A"
"849","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL9"
"850","HALLMARK_IL6_JAK_STAT3_SIGNALING","CD44"
"851","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL7"
"852","HALLMARK_IL6_JAK_STAT3_SIGNALING","CXCL11"
"853","HALLMARK_IL6_JAK_STAT3_SIGNALING","CCL7"
"854","HALLMARK_IL6_JAK_STAT3_SIGNALING","LTB"
"855","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL17RB"
"856","HALLMARK_IL6_JAK_STAT3_SIGNALING","CD36"
"857","HALLMARK_DNA_REPAIR","POLR2H"
"858","HALLMARK_DNA_REPAIR","POLR2A"
"859","HALLMARK_DNA_REPAIR","POLR2G"
"860","HALLMARK_DNA_REPAIR","POLR2E"
