"","MOCC-000B","MOCC-000X","MOCC-002B","MOCC-000S","MOCC-000V","MOCC-001G","MOCC-001K","MOCC-002C","MOCC-001O","MOCC-002D","MOCC-0027","MOCC-0014","MOCC-000Y","MOCC-000E","MOCC-002Y","MOCC-002F","MOCC-000L","MOCC-0017","MOCC-0005","MOCC-000M","MOCC-0009","MOCC-0021","MOCC-001R","MOCC-001D","MOCC-001M","MOCC-002T","MOCC-001Z","MOCC-000Z","MOCC-0018","MOCC-001U","MOCC-0007","MOCC-001V","MOCC-000F","MOCC-0023","MOCC-000T","MOCC-000W","MOCC-0019","MOCC-001C","MOCC-000Q","MOCC-001H","MOCC-0004","MOCC-0016","MOCC-0024","MOCC-000K","MOCC-0015","MOCC-000G","MOCC-0012","MOCC-0010","MOCC-000R","MOCC-000H","MOCC-000C","MOCC-0025","MOCC-001W","MOCC-001X","MOCC-000U","MOCC-001J","MOCC-001I","MOCC-001E","MOCC-001A","MOCC-002A","MOCC-000A","MOCC-001S","MOCC-001Y","MOCC-000N","MOCC-0008","MOCC-002S","MOCC-0022","MOCC-002R","MOCC-0003","MOCC-001P","MOCC-002Q","MOCC-0020","MOCC-0026","MOCC-001F","MOCC-002I","MOCC-0029","MOCC-001Q","MOCC-0001","MOCC-002E","MOCC-0006","MOCC-001B","MOCC-0002","MOCC-001T","MOCC-002G","MOCC-001L","MOCC-000J","MOCC-0013","MOCC-001N","MOCC-000I","MOCC-002M","MOCC-0011","MOCC-000D","MOCC-002K","MOCC-002L","MOCC-002H","MOCC-0034","MOCC-0032","MOCC-002J"
"SAMD9L",0.650764559116902,1.09761079662642,2.20476675065461,1.66902676550963,3.02680005934372,2.4032677223393,1,2.90689059560852,2.54843662469604,2.34198574722862,0.963474123974886,2.66448284036468,1.36176835941915,2.05311133645956,1.65535182861255,1,1.63691458035588,1.30451104180995,3.10433665981474,1.91073266190291,2.58255600301406,0.948600847493356,2.91456452349394,2.94673086014031,2.30742852519225,2.23572705983806,1.03562390973072,1.8073549220576,3.33342373372519,2.37295209791183,3.84498815668261,2.0703893278914,2.97819562968165,2.4594316186373,2.92219784839637,1.88752527074159,2.13093086982645,3.52230689287139,4.0574502721839,3.81864608282254,3.21412480535285,4.04614178164472,4.85996954822103,3.02680005934372,3.3547342399706,3.83895176695194,3.33913738491959,4.33628338786443,3.56559717585422,3.88655014732434,1.97819562968165,1.52606881166759,3.83592407425437,3.92504996472736,1.71369581484336,0.604071323668861,2.87184364850932,2.53605290024021,0.807354922057604,1.82374936030827,2.23266075679027,2.01435529297707,0.863938450423971,4.25398926623079,3.14567745519564,2.47767732756531,1.83592407425437,2.10097764772482,2.0036022366802,2.08406426478847,3.35895882583233,1.51096191927738,1.6959938131099,1.23878685958712,1.18903382439002,1.56071495447448,2.46727948045998,2.02856915219677,0.432959407276106,3.03033607837096,2.16992500144231,0.956056652412403,3.23112515787905,3.05137210172103,1.29865831556452,2.53106949272595,3.79701297783614,2.6507645591169,3.30597052098439,2.57046293102604,2.37016428054021,3.29865831556452,2.04264433740849,3.4032677223393,2.53605290024021,3.26903314645524,1.14404636961671,1.89530262133331
"PTPRC",1.20163386116965,2.76128527336162,4.03121873061072,2.65535182861255,4.49505552836802,3.09254574154357,2.4594316186373,5.1197711619529,1.98185265328974,4.79753183957196,3.10265813136374,2.9560566524124,2.10097764772482,2.65992455840238,1.09761079662642,3.04439411935845,1.36737106564853,2.35895882583233,4.73226919950145,3.70708299177171,4.51096191927738,2.33342373372519,4.24184018356467,5.07852444538908,3.4276061727819,4.62935662007961,4.3743439890385,3.43028527297778,5.80992886572143,4.25701061820602,5.22303633790187,1.41142624572647,2.74416109557041,5.11103131238874,3.1243281350022,3.53605290024021,2.48542682717024,5.55612281784117,5.13709360897494,3.83086375675176,2.62293035092018,5.28503224962291,4.57773093149008,4.47118746038699,4.81659970653491,6.15522301925428,5.38612115681485,5.92433746407535,5.52732060787705,3.71808758396052,5.10433665981474,3.86690797814317,5.85149920246126,5.28206907519813,2.5033487351675,3.60762622084549,5.00315244866692,3.63923216324928,2.33913738491959,3.89627184880738,3.61823865559545,2.28095631383106,3.72574115650395,4.34624777408278,4.50842865253186,4.17791779219584,3.56315813040281,1.76553474636298,1.54101915313356,4.60940039000643,3.10265813136374,4.07124781946144,3.8569856897822,4.07210580048042,1.98550043030488,4.0496307677246,3.05137210172103,2.38681094647222,3.58856473740135,3.31614574229336,4.39848719001897,2.16027483140859,4.66618848987278,3.17791779219584,3.42223300068305,4.66562016406638,5.1606782132205,2.33913738491959,4.68481873755322,3.77925972037238,4.06350294230616,5.07124781946144,3.90977310414164,1.43829285157915,1.21412480535285,5.31505896631662,3.12101540096137,2.76977173924945
"JAK2",2.51601514700366,1.78659636189081,2.28095631383106,1.88752527074159,2.55826763405574,1.99638874644762,1.65535182861255,3.51853513898218,2.0071955014042,2.44360665147561,1.9560566524124,2.44625622988956,1.90689059560852,1.87184364850932,1.77399632511117,2.0703893278914,2.38681094647222,2.78868571061353,3.83895176695194,2.31034012061215,6.05202456048283,1.29278174922785,2.83390207666916,3.0408924306469,2.90496571868403,3.10936055940423,2.16671544496642,2.29865831556452,3.5933537709803,2.02147972741045,3.48284828306847,2.35049724708413,1.82781902461732,2.76977173924945,2.63691458035588,2.85199883711245,1.76553474636298,3.96439863220318,3.35614381022528,2.80322703643493,2.24488705912353,3.61941301059794,2.48542682717024,3.30451104180995,2.81557542886257,4.48026512205446,4.28983446517751,3.19534759832222,3.66902676550963,2.7158933705476,2.93734439215023,2.27500704749987,3.5933537709803,3.89627184880738,1.90689059560852,1.55581615506164,2.7158933705476,1.65535182861255,1.78240856492737,3.04439411935845,3.93073733756289,2.95419631038688,1.89917563048051,3.03210084316702,3.08915913191124,3.15704371014558,2.06695024392463,1.77399632511117,2.86195536414487,2.58255600301406,2.55581615506164,2.82578562746479,2.58014548442338,2.43829285157915,1.53605290024021,3.15055967657538,3.05484847699562,1.46466826700344,1.97085365434048,3.12763327972587,2.4276061727819,1.41142624572647,3.07553263116736,2.52356195605701,1.95233356636969,2.5033487351675,3.42894634476948,1.58496250072116,2.877744249949,2.4276061727819,2.67129337248158,3.54596836910529,2.75060650483559,1.92599941855622,0.613531652917927,3.21412480535285,2.83592407425437,5.48800077083407
"MAD2L1",3.58736499093646,2.02502879449152,5.20867331962947,4.53667461756976,5.43995551747816,3.84498815668261,6.81288323490954,5.08703845676695,5.11186596386756,6.09592441999854,6.50716034911752,5.74658149978581,6.65463602852797,4.65191274464578,3.79493566280354,5.98253731439927,4.52732060787705,6.22187708107703,4.27052894238072,4.90448409790142,4.62175885670973,6.70818723602071,4.51664555778096,5.57591736111815,5.50716034911752,7.06759569694004,6.70680679859753,5.3526172989585,5.51443791382931,6.22612314312524,5.02547181462118,5.65477921695952,5.28762004411207,5.25171909260596,4.21878116778407,6.38732807236612,6.35948603031139,5.11186596386756,4.35191096110308,5.51032901949057,3.97085365434048,5.81531924577731,5.07980475463526,3.40871186102943,4.75648960675997,5.00405188450708,5.86319511247319,5.603477988254,4.17552460108987,4.0036022366802,6.41023933077602,7.00259001638001,4.01435529297707,5.04308198189566,3.90110824301451,5.55458885167764,4.97498811199193,5.55765515472542,5.59514556799086,5.96578428466209,4.93498820178348,4.86344293434804,6.10998731853691,4.44559429134118,6.65391987311942,6.52010790163755,6.97085365434048,5.38024459047818,5.44062004767917,5.48542682717024,5.71561885907482,5.59961534862161,5.81198471935167,7.15613365191544,5.63110428236588,6.91061275207939,5.51947900230724,7.06220807756025,6.62043978765172,4.68818035858693,5.41142624572647,2.89336221076387,5.43396093112118,5.30305008468167,6.03386345186628,5.09634619899318,4.61999982982136,4.02856915219677,3.80322703643493,6.96127603960943,5.6839771069756,4.48413813120167,5.09169983413681,3.74416109557041,1.99638874644762,6.57516103342539,6.9518675043269,7.42332604706989
"BTN3A3",3.36737106564853,3.21101219348551,3.34908214639109,2.77399632511117,3.30451104180995,3.27052894238072,2.73552217729654,4.29204549249286,3.95140129167431,3.62293035092018,3.84899843040002,3.37851162325373,2.29865831556452,2.62058641045188,3.06177619758669,1.97452931248388,3.84599177066457,3.95046841415012,4.84398384404833,2.56559717585422,4.4937754084607,1.43829285157915,4.82119997805645,6.07574653806091,4.70597790168252,3.43429461795993,2.56315813040281,4.48800077083407,5.37225564844579,3.1811025507538,4.4262647547021,3.93922657772821,3.54101915313356,4.61353165291793,4.14486214291573,3.31614574229336,3.96532254836725,5.37816477987163,4.75381844317354,4.95512678126137,1.97819562968165,5.7599547420113,5.38404980679516,4.66220549965362,4.74953426766926,5.17352723812251,5.72109918870719,5.63633460244218,5.08915913191124,4.00270252037982,3.29278174922785,2.78240856492737,5.38715571766298,4.92029330021101,2.67581593117227,3.48800077083407,3.52606881166759,2.91073266190291,2.51096191927738,2.84398384404833,5.08023127201926,1.20789285164133,1.50080205305716,3.31179371775365,4.21800615028443,2.79493566280354,3.29278174922785,3.21567859660793,1.17632277264046,3.64616265715789,2.89336221076387,2.60880924267552,3.13422093976063,1.38956681176273,1.61353165291793,3.90110824301451,2.58976348698498,1.81966818349646,1.70043971814109,4.16912328147676,4.43895814789755,1.790772037862,3.53605290024021,4.4988890869768,1.54101915313356,4.13832300405648,6.02812708231714,2.10768786931437,3.98458935036246,2.33342373372519,2.08065766334523,5.19849415363908,2.92599941855622,3.24944534108584,2.10433665981474,3.6507645591169,2.48284828306847,3.24336442569366
"VBP1",4.90977310414164,4.8972404255748,5.62556273996637,5.17232749165762,5.27835652801072,5.86245139132558,6.4281088831793,6.49617470227977,6.04875931191986,5.81352468929781,5.8974824681961,6.39008295095166,5.79753183957196,5.66902676550963,4.68818035858693,5.81966818349646,6.23859581210741,6.05093696522523,6.09571348425126,6.2359184875622,6.21276386390212,6.89299809305507,5.35155766245043,6.21645486514476,6.24069594421251,7.22139378234186,6.37469175209693,5.6313953536956,6.64817779572482,7.30505851953743,5.89675621847481,4.7279204545632,5.22342254993494,5.88752527074159,6.84787166717461,6.27779882101033,5.91193121230905,6.50477927077394,6.10055722078293,6.01077983875324,5.28132732965948,5.94509263053996,5.97865326490861,5.24830712008724,5.52293456094346,5.59693514238723,5.82068956055921,6.06069593168755,5.57046293102604,5.41074812818595,5.31251996747495,5.88849973551412,5.19888699095693,6.15987133677839,5.32732808262995,5.73254056130812,5.6055535954944,6.08342613943746,6.46597446450407,7.28688114778816,6.26303440583379,6.03913839390696,7.55589282686783,5.41616416473313,6.91121220155861,6.46972320817581,7.2460279805281,5.23687524536694,5.68425770505893,6.76725752574664,6.21761848535105,6.37086174008529,6.20613525340459,6.757690018734,5.48574882137778,7.65899689493371,7.01145091173575,6.08023127201926,7.13062204074662,6.06156020910797,6.31179371775365,4.45022149589718,6.89590846480624,5.61794491742059,5.84373265661131,6.35279382940117,5.36071542539293,4.2502036564993,4.70321146739115,5.89627184880738,6.41142624572647,6.02812708231714,5.26903314645524,5.85996954822103,1.83995958748953,6.48526580311283,7.4595135876178,7.81352468929781
"HAVCR2",1.57531233068744,2.03210084316702,4.00898878322726,2.75488750216347,4.49633451341711,3.29865831556452,1.98913900736823,4.34624777408278,2.60644222813161,4.33556900555675,2.68706068833989,2.94110631094643,1.77399632511117,2.80322703643493,2.1243281350022,2.83794324189103,2.20163386116965,3.00539998774259,4.14812063112396,3.1243281350022,3.48413813120167,2.77610398807316,3.674686619928,5.34127418369217,3.76659516172927,4.69932952567316,3.47508488294878,3.85399564717639,5.15946772926677,4.75060650483559,5.14567745519564,1.93734439215023,3.06004738366994,5.28429202639431,2.54596836910529,3.3547342399706,2.92599941855622,4.79285535236249,3.78345665436024,3.71149490665009,3.78135971352466,5.26865895502767,4.38750040648098,3.24031432933371,4.21645486514476,5.70984201927331,4.86245139132558,5.8040019151793,4.92076967302065,3.43028527297778,4.28762004411207,3.28540221886225,4.69097573834328,5.10810622368613,2.85798099512757,4.41210404467757,4.74146698640115,2.97269265400426,3.25550073314839,3.81147103052984,2.65306001710456,2.64846544302731,3.74200621086674,3.52606881166759,5.51538446063695,2.92599941855622,4.23955079661364,2.54843662469604,2.30742852519225,3.87085786436376,3.35191096110308,4.18903382439002,4.18824265626441,4.67638025546692,1.53605290024021,3.98823022306046,3.40053792958373,3.27500704749987,3.57893871309339,4.64731450954714,3.95791459863299,1.77820857639809,3.64038956005495,3.36176835941915,3.85996954822103,3.5385381636298,4.80580834870147,2.77188557851537,3.83592407425437,3.94953493301701,4.32912359629157,3.44890095114513,3.13750352374994,1.46988597627446,1.0496307677246,4.40531168259745,2.30742852519225,3.23725777090037
"LAP3",4.97956810009519,5.76659516172927,5.74765593293239,5.0241423458978,7.2149019101607,5.19021976366016,5.97888202809642,6.47004872601133,6.26791028088483,6.37816477987163,5.72301239639237,6.30870307128211,4.80064109732908,4.87233628810464,4.71863561627134,5.43329332581501,6.12308675098106,5.72246602447109,6.6507645591169,5.99163521647699,5.98230913012977,5.27426166125705,6.65778289581765,6.59051219998164,6.17012536183995,7.07788386443832,6.40463068421761,6.45664189864216,7.71973105674985,6.61205755956306,6.44790974874208,5.77267747042486,6.84699468696557,7.29764998274399,5.98367769469807,5.30158764660319,6.20417985185709,7.03110842860823,7.17931198921002,6.94976835993135,4.57046293102604,7.07606733894594,7.06910063192283,6.25776496857139,7.20955084173053,7.52262076104208,7.83718638515903,7.44782711779381,8.0287901363499,6.05831649559082,8.14445431392619,8.10763556648692,7.78391495416606,7.44782711779381,4.73876783680019,6.66987716048909,6.94098889934589,5.01390884549064,4.90544717873885,5.52324829260521,6.24069594421251,4.69432306012539,5.56102057782927,5.81249822533356,6.853870927484,5.83743871485637,6.48574882137778,5.74119729857143,4.07980475463526,5.80012335282653,5.75808993420181,6.29222959190495,5.44658708530688,7.66881408841912,4.69432306012539,5.74146698640115,6.3464250855856,5.74227574754027,5.74119729857143,6.53993424517179,5.76128527336162,4.89190518821193,6.1149916133336,6.91778975904161,6.25209770303744,5.74227574754027,7.47775826644389,6.26734852020245,5.87848013113858,8.27761287075669,7.06231602735572,6.39900014826113,6.57228336665041,5.24982454861618,2.99819550315325,8.7023112328583,6.92433746407535,7.18527190559382
"HMMR",1.64616265715789,1.27500704749987,2.95046841415012,4.02502879449152,4.16510798514454,3.94766615679601,5.27947129564447,3.98732086592925,4.88752527074159,3.27649666564036,4.07638806851284,5.30924896081662,5.24260250592898,3.01435529297707,1.81147103052984,3.63575439127776,4.39163026151743,5,3.76022094646651,5.14526985665051,3.3743439890385,5.04614178164472,3.63110428236588,4.28095631383106,4.21023299009585,3.877744249949,4.89627184880738,3.77505054148317,3.84197311892718,6.17152710603881,4.49761236561836,4.12101540096137,3.63575439127776,4.57833494868161,3.99819550315325,4.68594014844598,4.88801258540283,3.86492897228979,4.29572302453997,3.54101915313356,3.21878116778407,4.78240856492737,4.64731450954714,3.33913738491959,4.21567859660793,4.58496250072116,4.97773784924282,3.4905701304462,3.14404636961671,3.92029330021101,4.07980475463526,5.83491342970104,2.43829285157915,3.73443866613717,3.77082904603249,4.4594316186373,2.49569516262407,4.4541758931858,2.93168305705981,5.45450493755737,4.63517394667492,4.32481060342048,6.10055722078293,4.12267271882414,4.36176835941915,4.6959938131099,4.21334728173344,3.51853513898218,4.72137265947682,4.3547342399706,2.72683121703249,3.47638168756724,4.6915341649192,4.80322703643493,4.53294028837287,5.09634619899318,4.38404980679516,4.57773093149008,6.0703893278914,5.04701481951759,4.78031009904338,1.73984810269933,4.05571626351254,3.99276843076892,4.43162295971329,4.24868662687383,3.95419631038688,3.13586316536868,3.26603689399532,4.40667271575583,4.78868571061353,4.18824265626441,2.21101219348551,3.92599941855622,3.00539998774259,4.16108148227718,3.18428029441938,4.53356334821451
"ISG20",5.33913738491959,6.49633451341711,6.43396093112118,5.07809742302666,6.82578562746479,4.36806987653208,5.48800077083407,6.2045711442492,7.48896481700485,6.30103884990315,6.16289479937478,4.55704241526372,6.10789706166461,4.77505054148317,5.36246988875021,6.4631973798335,5.8626993409766,6.88825618102027,7.01580529391335,6.20613525340459,5.89917563048051,4.75542173473424,5.3019533951261,7.04395687279021,6.49457561650212,6.81108564384639,5.26453643099903,6.83111719461642,6.75167794568758,6.10768786931437,6.66078033403255,4.87233628810464,5.50652577904312,7.57470704641555,7.69111536525274,7.04450341029755,5.29314973674186,6.93180122841924,7.06242396907444,5.92195991732617,8.38383387004169,7.231701199029,6.66006722293064,5.93663793900257,6.54272236185832,8.07617425672425,7.18487534290828,7.22515922577737,6.85349670370232,6.86505273971927,6.95710204156229,7.36334632097502,6.44542875923832,7.81634370528486,4.5216789516032,7.57478272083875,5.92338691550471,5.4594316186373,6.34091827027212,5.80992886572143,5.01122725542325,4.34198574722862,4.60703434594862,6.10810622368613,7.81762325751143,7.14312807294381,6.82896155231732,6.25493411860649,5.31070365722511,5.77952238674377,7.18942924580976,4.94485844580754,5.32660925100527,6.36089096777204,5.70210340662939,6.52825874275841,6.946145991668,6.74631276642546,5.10139795218253,7.11966742691486,7.39669039852504,5.06565847093199,7.02779544098985,5.58856473740135,6.92588077099327,5.93310047493137,6.17612327114794,5.07724299893246,6.63647961878053,5.74362267606765,6.84599177066457,6.13996056954546,6.19298316997399,5.9500017490835,3.44890095114513,6.46254317053042,5.68229237143083,7.41481206056585
"IFITM1",7.39900014826113,9.14254107724433,9.88693113335699,8.68127355617412,13.1682067081146,8.40917875950067,7.0956080048112,9.75107535812258,10.4367844036832,10.6782215910464,10.3305808075208,8.04979410710104,9.24927940644355,7.58759001940925,7.12711734972685,10.437939288083,10.2597785657476,9.66359368195469,10.645081959681,9.18388345903223,9.59006301881225,7.64688267266462,9.39499851450167,8.90376136512808,9.60842117055976,9.38240787629496,7.99667120137753,9.56529252058102,10.1406636404329,8.77640013138449,10.183300409088,9.21322575580649,9.80393735784443,11.4582527995959,9.58798373479832,9.2184905850094,10.1992060925334,10.1893304006149,10.3321484676077,8.72454795898255,8.32003331392401,9.80059256667427,10.7369599586277,10.6094650320527,10.707557575286,11.5184908802339,10.3392487546822,9.51975417949812,10.8657873902294,10.9564415017958,8.8131719246789,8.87608714360026,10.4033316399499,10.9952795760487,8.54473265593262,10.8271203675586,9.66402054638295,8.55887985347544,8.63535536070105,6.92801493564412,10.4784662880016,7.54117407340656,6.32228872357088,9.13711923206086,10.0956080048112,7.8911153528326,9.07604060826325,11.0462782286425,5.4276061727819,9.1987887916552,10.3051041333048,7.4966540825935,9.02295032225775,10.1114878222442,7.60710834359133,8.01167453338092,8.35155766245043,10.6259736172232,8.19927972133662,9.27255980615516,9.33964961465722,9.18868774172061,10.150737362446,10.5426449868863,7.69062661193717,9.69931217213537,9.11410669996512,7.24669310157826,9.31211149699269,7.75040552105934,9.89878275201709,9.80075432917538,8.6333948809538,9.45660083307306,5.3823214071145,9.93157964917954,7.38284014447524,8.2803068064537
